property_name,society,address,price,rate_per_sqft,total_area_sqft,area_type,bedRoom,bathroom,balcony,additionalRoom,current_floor,total_floors,facing,furnish_status,furnishDetails,features,rating,area_sqft,Environment,Safety,Lifestyle,Connectivity,Green Area,Amenitie,Management,Construction,avg_rating
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8517.0,1538.0,Unknown,3.0,3.0,2.0,Pooja Room,12.0,14.0,East,Fully-Furnished,"['3 Wardrobe', '1 Water Purifier', '5 Fan', '1 Exhaust Fan', '1 Dining Table', '3 Geyser', '12 Light', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No AC', 'No Bed', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1538.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
4BHKFlatinSector69Gurgaon,Tulip Violet,"G01, Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,15360.0,1250.0,Carpet area,4.0,4.0,2.0,None,14.0,14.0,South,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",4.0,1250.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
4BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,9452.0,2010.0,Carpet area,4.0,4.0,2.0,Store Room,6.0,14.0,West,Semi-Furnished,"['1 Exhaust Fan', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,2010.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
4BHKFlatinSector69Gurgaon,Tulip Violet4.2 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,9822.0,3156.0,Carpet area,4.0,6.0,3.0,"Servant Room,Pooja Room",14.0,14.0,North,Semi-Furnished,"['1 Dining Table', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,3156.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8928.0,1568.0,Carpet area,3.0,3.0,1.0,Pooja Room,12.0,14.0,North,Semi-Furnished,"['1 Exhaust Fan', '1 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1568.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,9125.0,1578.0,Carpet area,3.0,3.0,2.0,Pooja Room,1.0,14.0,South,Semi-Furnished,"['1 Exhaust Fan', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1578.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
4BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,9664.0,3156.0,Unknown,4.0,5.0,3.0,"Servant Room,Others",14.0,14.0,South-West,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",5.0,3156.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8111.0,1578.0,Unknown,3.0,3.0,2.0,Pooja Room,12.0,14.0,South-West,Semi-Furnished,"['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '3 Geyser', '7 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",5.0,1578.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,10139.0,1578.0,Unknown,3.0,3.0,2.0,Pooja Room,14.0,14.0,South-West,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",5.0,1578.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
4BHKFlatinSector69Gurgaon,Tulip Violet4.2 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,9452.0,2010.0,Unknown,4.0,4.0,2.0,None,14.0,14.0,South-West,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",5.0,2010.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,10773.0,1578.0,Unknown,3.0,3.0,2.0,Pooja Room,14.0,14.0,South-East,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",5.0,1578.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8618.0,1578.0,Unknown,3.0,3.0,2.0,Pooja Room,12.0,14.0,West,Semi-Furnished,"['3 Wardrobe', '4 Fan', '1 Exhaust Fan', '3 Geyser', '5 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",5.0,1578.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"1204, Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8972.0,1538.0,Unknown,3.0,3.0,1.0,None,12.0,14.0,East,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1538.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector81Gurgaon,Bestech Park View Ananda4.2 ★,"Sector 81 Gurgaon, Gurgaon, Haryana",6500000.0,6927.0,1660.0,Carpet area,3.0,2.0,3.0,None,12.0,15.0,East,Unfurnished,Not Specified,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",5.0,1660.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"1203, Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8928.0,1568.0,Unknown,3.0,3.0,1.0,None,12.0,14.0,North,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1568.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"1202, Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8907.0,1538.0,Unknown,3.0,3.0,1.0,None,12.0,14.0,North-East,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Internet/wi-fi connectivity', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",5.0,1538.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
3BHKFlatinSector69Gurgaon,Tulip Violet4.3 ★,"12th Floor, Sector 69 Gurgaon, Gurgaon, Haryana",6500000.0,8920.0,1568.0,Unknown,3.0,3.0,1.0,Pooja Room,12.0,14.0,East,Semi-Furnished,"['1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Exhaust Fan', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",5.0,1568.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.75
2BHKFlatinSector83Gurgaon,Vatika Emilia Floors3.7 ★,"Middle Floor, Sector 83 Gurgaon, Gurgaon, Haryana",6500000.0,6190.0,1050.0,Built Up area,2.0,2.0,2.0,None,1.0,2.0,South,Semi-Furnished,"['2 Wardrobe', '4 Fan', '1 Exhaust Fan', '2 Geyser', '8 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1050.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.2
2BHKFlatinSector83Gurgaon,Vatika Emilia Floors3.7 ★,"Middle Floor, Sector 83 Gurgaon, Gurgaon, Haryana",6000000.0,5714.0,1050.0,Built Up area,2.0,2.0,2.0,None,1.0,2.0,South,Semi-Furnished,"['2 Wardrobe', '5 Fan', '1 Exhaust Fan', '2 Geyser', '5 Light', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Centrally Air Conditioned', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1050.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.2
2BHKFlatinSector77Gurgaon,Umang Winter Hills3.9 ★,"Middle Floor, Sector 77 Gurgaon, Gurgaon, Haryana",7500000.0,5588.0,1342.0,Built Up area,2.0,2.0,2.0,None,7.0,18.0,North-East,Fully-Furnished,"['2 Wardrobe', '1 Water Purifier', '4 Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', '8 Light', '1 Modular Kitchen', '1 Chimney', 'No AC', 'No Bed', 'No Curtains', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1342.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.666666666666667
2BHKFlatinSector81Gurgaon,Bestech Park View Ananda4.2 ★,"Middle Floor, Sector 81 Gurgaon, Gurgaon, Haryana",9500000.0,6985.0,1360.0,Built Up area,2.0,2.0,2.0,None,14.0,15.0,North-East,Fully-Furnished,"['2 Wardrobe', '4 Fan', '1 Exhaust Fan', '2 Geyser', '7 Light', '2 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Water purifier', 'Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1360.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
3BHKFlatinSector84Gurgaon,Spaze Privy AT43.9 ★,"Middle Floor, Sector 84 Gurgaon, Gurgaon, Haryana",6500000.0,6465.0,1918.0,Built Up area,3.0,3.0,3.0,Study Room,8.0,21.0,North-East,Semi-Furnished,"['3 Wardrobe', '7 Fan', '1 Exhaust Fan', '3 Geyser', '7 Light', 'No AC', 'No Bed', 'No Chimney', 'No Curtains', 'No Dining Table', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Piped-gas', 'Internet/wi-fi connectivity', 'Recently Renovated', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",5.0,1918.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
